hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.windowWidth	Answer.windowHeight	Answer.browser	Answer.listNumber	Answer.age	Answer.language	Answer.americanenglish	Answer.comments	Response0	List0	ID0	Condition0	Adj0	Context0	Target0	Response1	List1	ID1	Condition1	Adj1	Context1	Target1	Response2	List2	ID2	Condition2	Adj2	Context2	Target2	Response3	List3	ID3	Condition3	Adj3	Context3	Target3	Response4	List4	ID4	Condition4	Adj4	Context4	Target4	Response5	List5	ID5	Condition5	Adj5	Context5	Target5	Response6	List6	ID6	Condition6	Adj6	Context6	Target6	Response7	List7	ID7	Condition7	Adj7	Context7	Target7	Response8	List8	ID8	Condition8	Adj8	Context8	Target8	Response9	List9	ID9	Condition9	Adj9	Context9	Target9	Response10	List10	ID10	Condition10	Adj10	Context10	Target10	Response11	List11	ID11	Condition11	Adj11	Context11	Target11	Response12	List12	ID12	Condition12	Adj12	Context12	Target12	Response13	List13	ID13	Condition13	Adj13	Context13	Target13
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	345LHZDEDXT6O7WC5PQCJTCT5IP3UV	A2GQLW59SKDSJ6	Approved	Tue Aug 26 07:46:28 CEST 2014	Mon Aug 25 15:05:16 CEST 2014	Mon Aug 25 15:06:28 CEST 2014	Mon Aug 25 23:03:36 CEST 2014					940	600	"""Safari"""	16	"""24"""	"""English"""	"""Yes"""	"""Thank+you"""	6	17	51-rude-CxC	CxC	rude	Ann_was_eating_pasta_with_her_friends.	She_used_her_fingers.	7	17	56-mean-CxC	CxC	mean	Jack_didn't_like_the_movie_his_wife_was_watching.	He_turned_off_the_movie.	5	17	22-brave-CxC	CxC	brave	Greg_was_being_attacked_by_five_men.	He_took_them_on.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	6	17	46-polite-CxC	CxC	polite	Chad_was_hanging_out_with_an_unhappy_friend.	He_listened_for_a_long_time.	1	17	7-stupid-CxD	CxD	stupid	Zack_wanted_to_get_a_good_job.	He_went_to_school.	1	17	13-fortunate-CnD	CnD	fortunate	Sue_was_bitten_by_a_shark.	She_lost_a_leg.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	17	33-wise-CxC	CxC	wise	Paul_went_on_a_hike_in_the_Alps.	He_wore_hiking_boots.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	5	17	26-lucky-CxC	CxC	lucky	Eve_sold_her_house_in_a_recession.	She_broke_even.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	17	4-smart-CnD	CnD	smart	Jane_was_baby-sitting_for_her_sister.	She_left_the_baby_unattended.	7	17	37-foolish-CnC	CnC	foolish	Kate_was_working_a_very_stressful_job.	She_ignored_her_health_problems.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VD82FOHKQPZO28Y2WP4DQOYT9DOC0	AYY7JSAD0SGXL	Approved	Tue Aug 26 07:48:37 CEST 2014	Mon Aug 25 15:05:36 CEST 2014	Mon Aug 25 15:08:37 CEST 2014	Mon Aug 25 23:03:36 CEST 2014					1482	600	"""Safari"""	12	"""33"""	"""english"""	"""Yes"""	""""""	7	13	43-polite-CnC	CnC	polite	Chad_was_visiting_his_grandmother.	He_brought_a_gift.	5	13	59-mean-CxC	CxC	mean	Jack's_daughter_is_lactose_intolerant.	He_gave_her_a_milk_shake.	7	13	9-stupid-CnC	CnC	stupid	Zack_discovered_that_his_girlfriend_was_cheating.	He_married_her.	3	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	5	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	13	53-rude-CxD	CxD	rude	Ann_was_stressed_out.	She_frowned.	7	13	5-smart-CnC	CnC	smart	Jane's_computer_was_hacked.	She_changed_her_passwords_immediately.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	13	14-fortunate-CxC	CxC	fortunate	Sue_needed_to_cut_some_bread.	She_had_a_sharp_knife_in_her_purse.	1	13	26-lucky-CnD	CnD	lucky	Eve_was_going_to_Hawaii_on_vacation.	She_missed_her_flight.	3	13	23-brave-CxD	CxD	brave	Greg_wanted_to_get_some_milk_from_the_corner_store.	He_made_the_trip.	5	13	42-foolish-CnC	CnC	foolish	Kate_took_her_nephew_to_the_playground.	She_wore_high_heels.	3	13	36-wise-CxD	CxD	wise	Paul_had_an_inefficient_employee.	He_promoted_her.	3	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	31QTRG6Q2TEUC5L4DOK8ZHL762RYPZ	A3BSNZE2ATMZ4P	Approved	Tue Aug 26 07:50:38 CEST 2014	Mon Aug 25 15:07:26 CEST 2014	Mon Aug 25 15:10:38 CEST 2014	Mon Aug 25 23:03:36 CEST 2014					1853	600	"""Chrome"""	23	"""23"""	"""English"""	"""Yes"""	"""Fun+and+easy+survey!"""	5	24	45-polite-CnC	CnC	polite	Chad_was_accidentally_tripped_by_a_little_girl.	He_gave_her_a_friendly_smile.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	4	24	38-foolish-CnC	CnC	foolish	Kate_read_a_fantasy_novel.	She_believed_in_vampires.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	24	26-lucky-CnC	CnC	lucky	Eve_was_going_to_Hawaii_on_vacation.	She_got_a_room_with_a_view_of_the_beach.	7	24	57-mean-CnC	CnC	mean	Jack's_daughter_made_a_mistake_in_her_homework.	He_made_fun_of_her.	7	24	33-wise-CnC	CnC	wise	Paul_ran_a_marathon_on_Sunday.	He_went_to_bed_early_the_night_before.	7	24	3-smart-CxC	CxC	smart	Jane_wanted_to_get_a_good_job.	She_went_to_school.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	24	50-rude-CxC	CxC	rude	Ann_got_reprimanded_by_her_boss.	She_ignored_him.	1	24	12-stupid-CnD	CnD	stupid	Zack_inherited_a_lot_of_money.	He_invested_it.__	6	24	20-brave-CnD	CnD	brave	Greg_witnessed_a_knife_fight.	He_watched_from_a_safe_distance.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	6	24	15-fortunate-CxC	CxC	fortunate	Sue_spontaneously_went_to_the_beach.	She_was_wearing_flip-flops.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	369J354OFDBMG8IZ4MZTMHNM61C6G4	ANFWGSQ8BQRZ	Approved	Tue Aug 26 07:54:49 CEST 2014	Mon Aug 25 15:10:31 CEST 2014	Mon Aug 25 15:14:49 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1125	600	"""Firefox"""	0	"""39"""	"""English"""	"""Yes"""	""""""	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	1	55-mean-CxD	CxD	mean	Jack's_wife_is_celebrating_her_birthday_today.	He_baked_a_cake_for_her.	5	1	43-polite-CxC	CxC	polite	Chad's_friend_wanted_to_change_her_clothing.	He_closed_his_eyes.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	3	1	52-rude-CnD	CnD	rude	Ann_was_standing_in_front_of_her_friend's_door.	She_knocked_gently.	5	1	20-brave-CnC	CnC	brave	Greg_witnessed_a_knife_fight.	He_pulled_the_fighters_apart.	6	1	15-fortunate-CnC	CnC	fortunate	Sue_was_traveling_in_France.	She_spoke_some_French.	5	1	25-lucky-CxC	CxC	lucky	Eve_thought_she_saw_her_father_drown.	She_was_just_hallucinating.	1	1	11-stupid-CxD	CxD	stupid	Zack_was_at_a_steak_house.	He_ordered_a_steak.	3	1	2-smart-CxD	CxD	smart	Jane_was_prank-calling_people.	She_called_the_police.	6	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	1	33-wise-CnD	CnD	wise	Paul_ran_a_marathon_on_Sunday.	He_got_very_drunk_the_night_before.	1	1	42-foolish-CnD	CnD	foolish	Kate_took_her_nephew_to_the_playground.	She_brought_water_and_a_snack.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	333U7HK6I9GVSJNFMFSAP0PUFFFJDC	A1WNMHLLVBKFVQ	Approved	Tue Aug 26 07:59:45 CEST 2014	Mon Aug 25 15:09:51 CEST 2014	Mon Aug 25 15:19:45 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1004	600	"""Firefox"""	10	"""30"""	"""English"""	"""Yes"""	""""""	5	11	3-smart-CnD	CnD	smart	Jane_was_applying_for_a_job._	She_lied_on_her_resume.	1	11	27-lucky-CnD	CnD	lucky	Eve_was_attacked_last_night.	She_was_stabbed_in_the_leg.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	11	40-foolish-CxD	CxD	foolish	Kate_went_to_the_beach.	She_wore_sun_glasses.	1	11	34-wise-CxD	CxD	wise	Paul_was_in_danger_of_being_laid_off.	He_took_a_vacation.	1	11	23-brave-CnD	CnD	brave	Greg_wrote_a_controversial_article.	He_used_a_fake_name.	1	11	14-fortunate-CxD	CxD	fortunate	Sue_was_going_through_airport_security.	She_had_a_sharp_knife_in_her_purse.	1	11	8-stupid-CxD	CxD	stupid	Zack's_girlfriend_was_cheating_on_him.	He_broke_up_with_her.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	11	57-mean-CxD	CxD	mean	Jack's_customer_asked_him_to_drive_slower.	He_slowed_the_car_down.	1	11	50-rude-CxD	CxD	rude	Ann's_boyfriend_made_fun_of_her_haircut.	She_ignored_him.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	11	43-polite-CxD	CxD	polite	Chad_was_in_a_meeting_with_his_boss.	He_closed_his_eyes.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	36NEMU28XFEK2XTR67ASXG6WQPGWM2	A1CA1PH52XPXPR	Approved	Tue Aug 26 08:00:31 CEST 2014	Mon Aug 25 15:18:05 CEST 2014	Mon Aug 25 15:20:31 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1159	600	"""Chrome"""	3	"""31"""	"""English"""	"""Yes"""	""""""	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	6	4	21-brave-CnC	CnC	brave	Greg_had_a_traumatic_experience_in_the_war.	He_talked_about_what_he_went_through.	2	4	34-wise-CnD	CnD	wise	Paul's_parents_were_fighting.	He_got_involved.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	4	5-smart-CnD	CnD	smart	Jane's_computer_was_hacked.	She_kept_using_the_same_passwords.	1	4	30-lucky-CnD	CnD	lucky	Eve_was_in_a_car_accident.	She_broke_her_neck.	3	4	16-fortunate-CxD	CxD	fortunate	Sue_lives_with_two_big_dogs.	She_had_a_tiny_apartment.	1	4	56-mean-CnD	CnD	mean	Jack_saw_a_hungry_dog.	He_fed_him_a_can_of_food.	1	4	38-foolish-CxD	CxD	foolish	Kate_wanted_to_exercise.	She_went_for_a_run.	1	4	45-polite-CxD	CxD	polite	Chad_saw_an_old_lady_trip_on_the_street.	He_laughed.	1	4	10-stupid-CnD	CnD	stupid	Zack_was_offered_some_contaminated_heroin.	He_refused_to_take_it.	5	4	52-rude-CnC	CnC	rude	Ann_was_standing_in_front_of_her_friend's_door.	She_was_eavesdropping.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	32VNZTT0A75ZQBNZ190QONHFCJGR4Z	A2AGQGMZVSZVUJ	Approved	Tue Aug 26 08:02:05 CEST 2014	Mon Aug 25 15:10:33 CEST 2014	Mon Aug 25 15:22:05 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1299	600	"""Chrome"""	2	"""41"""	"""english"""	"""Yes"""	""""""	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	6	3	47-polite-CnC	CnC	polite	Chad_had_insulted_his_wife.	He_apologized.	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	5	3	16-fortunate-CxC	CxC	fortunate	Sue_doesn't_like_to_clean.	She_had_a_tiny_apartment.	6	3	6-smart-CxC	CxC	smart	Jane's_boyfriend_was_cheating_on_her.	She_broke_up_with_him.	6	3	7-stupid-CnC	CnC	stupid	Zack_was_in_a_severe_thunderstorm.	He_walked_around_outside.	6	3	38-foolish-CnD	CnD	foolish	Kate_read_a_fantasy_novel.	She_read_it_on_her_vacation.	5	3	57-mean-CnD	CnD	mean	Jack's_daughter_made_a_mistake_in_her_homework.	He_helped_her_fix_it.	3	3	32-wise-CxD	CxD	wise	Paul_was_attending_a_church_service.	He_started_yelling_loudly.	5	3	25-lucky-CxD	CxD	lucky	Eve_thought_she_found_water_in_the_desert.	She_was_just_hallucinating.	6	3	52-rude-CxD	CxD	rude	Ann_was_sitting_in_a_park.	She_made_a_call_on_her_cell_phone.	3	3	19-brave-CnC	CnC	brave	Greg_saw_a_child_drowning_in_a_river.	He_jumped_into_the_river.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	2	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	38F71OA9GTXIRB7WGI0STSKWVMQMFU	A3G2NVZWJQH4YH	Approved	Tue Aug 26 08:04:12 CEST 2014	Mon Aug 25 15:19:59 CEST 2014	Mon Aug 25 15:24:12 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1120	600	"""Chrome"""	9	"""68"""	"""English"""	"""Yes"""	"""Thank+you."""	2	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	10	49-rude-CnC	CnC	rude	Ann_was_angry_at_her_sister_Carol.	She_yelled_at_Carol.	1	10	31-wise-CnD	CnD	wise	Paul_lost_his_wallet_with_his_credit_cards.	He_waited_a_week_to_cancel_the_credit_cards.	7	10	47-polite-CxC	CxC	polite	Chad_was_driving_very_slowly.	He_moved_to_the_right.	1	10	60-mean-CnD	CnD	mean	Jack_was_watching_a_movie_at_the_theater.	He_turned_off_his_cell_phone.	1	10	39-foolish-CxD	CxD	foolish	Kate_was_getting_a_breast_exam.	She_took_her_top_off.	5	10	20-brave-CxD	CxD	brave	Greg_was_asked_to_help_his_friend_move.	He_agreed_to_do_it.	7	10	1-smart-CnC	CnC	smart	Jane_wanted_to_get_a_good_job.	She_got_her_high_school_degree.	7	10	14-fortunate-CnC	CnC	fortunate	Sue_just_bought_a_new_car.	She_got_a_discount.	6	10	11-stupid-CxC	CxC	stupid	Zack_is_a_vegetarian.	He_ordered_a_steak.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	10	26-lucky-CxD	CxD	lucky	Eve_wrote_a_bestselling_novel.	She_broke_even.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	37M28K1J0QEXUCK32518ZZHOUCIJAA	AKLV0WIZZ356X	Approved	Tue Aug 26 08:07:27 CEST 2014	Mon Aug 25 15:07:08 CEST 2014	Mon Aug 25 15:27:27 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					1161	1071	"""Firefox"""	4	"""38"""	"""English"""	"""Yes"""	""""""	7	5	36-wise-CnC	CnC	wise	Paul_had_the_flu.	He_stayed_in_bed.	2	5	41-foolish-CxD	CxD	foolish	Kate_was_invited_to_a_formal_dinner.	She_wore_high_heels.	1	5	53-rude-CnD	CnD	rude	Ann_had_insulted_her_husband.	She_apologized.	1	5	7-stupid-CnD	CnD	stupid	Zack_was_in_a_severe_thunderstorm.	He_found_shelter_in_a_basement.	1	5	58-mean-CxD	CxD	mean	Jack's_wife_had_asked_him_to_wake_her_really_early.	He_woke_her_up_at_5am.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	5	21-brave-CxC	CxC	brave	Greg_was_offered_a_job_as_a_lion_tamer.	He_took_the_job.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	5	2-smart-CxC	CxC	smart	Jane_saw_a_man_with_a_gun.	She_called_the_police.	1	5	46-polite-CnD	CnD	polite	Chad_was_standing_in_front_of_his_friend's_door.	He_was_eavesdropping.	1	5	15-fortunate-CnD	CnD	fortunate	Sue_was_traveling_in_France.	She_got_robbed.	7	5	30-lucky-CxC	CxC	lucky	Eve_did_not_understand_her_chemistry_class.	She_got_a_B.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3EJJQNKU9R6T2NBUGGK9ICQJHO3HRC	A1AW7IV6DSSBVU	Approved	Tue Aug 26 08:07:42 CEST 2014	Mon Aug 25 15:24:22 CEST 2014	Mon Aug 25 15:27:42 CEST 2014	Mon Aug 25 23:03:37 CEST 2014					968	600	"""Firefox"""	17	"""49"""	"""English"""	"""Yes"""	""""""	7	18	42-foolish-CxC	CxC	foolish	Kate_can't_swim.	She_jumped_into_the_water.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	18	27-lucky-CxD	CxD	lucky	Eve_was_called_in_for_jury_duty.	She_was_chosen.	1	18	18-fortunate-CxD	CxD	fortunate	Sue_was_at_her_best_friend's_wedding.	She_fell_asleep.	5	18	57-mean-CxC	CxC	mean	Jack's_customer_asked_him_to_drive_faster.	He_slowed_the_car_down.	7	18	53-rude-CnC	CnC	rude	Ann_had_insulted_her_husband.	She_laughed_at_his_tears.	7	18	1-smart-CxC	CxC	smart	Jane's_father_couldn't_hear_the_TV.	She_turned_up_the_volume.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	18	19-brave-CnD	CnD	brave	Greg_saw_a_child_drowning_in_a_river.	He_watched_from_the_river_bank.	1	18	12-stupid-CxD	CxD	stupid	Zack_was_hungry.	He_drank_a_milk_shake.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	18	32-wise-CxC	CxC	wise	Paul_was_being_mugged.	He_started_yelling_loudly.	3	18	48-polite-CnD	CnD	polite	Chad_was_chatting_with_his_friend_Betty.	He_talked_only_about_himself.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3EJPLAJKEMHM7PD4UENI7O3SHR5Z6L	A20WZVH48GFZ6V	Approved	Tue Aug 26 08:08:34 CEST 2014	Mon Aug 25 15:26:21 CEST 2014	Mon Aug 25 15:28:34 CEST 2014	Mon Aug 25 23:03:38 CEST 2014					1215	600	"""Firefox"""	0	"""29"""	"""English"""	"""Yes"""	""""""	1	1	11-stupid-CxD	CxD	stupid	Zack_was_at_a_steak_house.	He_ordered_a_steak.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	1	55-mean-CxD	CxD	mean	Jack's_wife_is_celebrating_her_birthday_today.	He_baked_a_cake_for_her.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	6	1	15-fortunate-CnC	CnC	fortunate	Sue_was_traveling_in_France.	She_spoke_some_French.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	1	42-foolish-CnD	CnD	foolish	Kate_took_her_nephew_to_the_playground.	She_brought_water_and_a_snack.	1	1	33-wise-CnD	CnD	wise	Paul_ran_a_marathon_on_Sunday.	He_got_very_drunk_the_night_before.	6	1	25-lucky-CxC	CxC	lucky	Eve_thought_she_saw_her_father_drown.	She_was_just_hallucinating.	7	1	43-polite-CxC	CxC	polite	Chad's_friend_wanted_to_change_her_clothing.	He_closed_his_eyes.	7	1	20-brave-CnC	CnC	brave	Greg_witnessed_a_knife_fight.	He_pulled_the_fighters_apart.	1	1	52-rude-CnD	CnD	rude	Ann_was_standing_in_front_of_her_friend's_door.	She_knocked_gently.	1	1	2-smart-CxD	CxD	smart	Jane_was_prank-calling_people.	She_called_the_police.
